station,valid,tmpc,relh,drct,sped,p01m
NYC,2021-07-27 17:51,29.44,47.91,210.00,4.60,0.00
NYC,2021-07-27 18:51,30.00,43.10,270.00,6.90,0.00
NYC,2021-07-27 19:51,26.11,48.41,M,6.90,0.00
NYC,2021-07-27 20:51,25.56,51.88,50.00,3.45,0.00
NYC,2021-07-27 21:51,25.56,49.87,M,6.90,0.00
NYC,2021-07-27 22:51,25.00,53.80,0.00,0.00,T
NYC,2021-07-27 23:51,24.44,55.80,0.00,0.00,T
NYC,2021-07-28 00:51,24.44,55.80,M,3.45,0.00
NYC,2021-07-28 01:51,21.11,83.86,290.00,4.60,0.25
NYC,2021-07-28 02:36,21.67,83.93,290.00,10.35,0.25
NYC,2021-07-28 02:49,21.00,88.34,0.00,0.00,2.29
NYC,2021-07-28 02:51,20.56,92.71,0.00,0.00,2.29
NYC,2021-07-28 03:37,20.56,92.71,M,3.45,1.02
NYC,2021-07-28 03:44,20.56,92.71,290.00,3.45,1.02
NYC,2021-07-28 03:51,20.56,89.86,270.00,4.60,1.02
NYC,2021-07-28 04:51,21.11,87.14,60.00,3.45,0.00
NYC,2021-07-28 05:51,20.56,90.17,330.00,6.90,0.00
NYC,2021-07-28 06:51,20.56,86.48,M,3.45,0.00
NYC,2021-07-28 07:51,21.11,83.86,M,3.45,0.00
NYC,2021-07-28 08:51,22.22,75.92,0.00,0.00,0.00
NYC,2021-07-28 09:51,22.78,73.40,M,5.75,0.00
NYC,2021-07-28 10:51,23.33,71.21,M,M,0.00
NYC,2021-07-28 11:51,25.00,60.06,60.00,13.80,0.00
NYC,2021-07-28 12:51,26.11,52.38,60.00,9.20,0.00
NYC,2021-07-28 13:51,25.56,49.87,50.00,6.90,0.00
NYC,2021-07-28 14:51,26.11,50.36,M,5.75,0.00
NYC,2021-07-28 15:51,27.22,47.17,0.00,0.00,0.00
NYC,2021-07-28 16:51,27.22,47.17,0.00,0.00,0.00
NYC,2021-07-28 17:51,25.56,53.95,M,4.60,0.00
NYC,2021-07-28 18:51,24.44,68.73,M,3.45,0.00
NYC,2021-07-28 19:51,23.89,68.64,M,M,0.00
NYC,2021-07-28 20:51,23.33,71.21,0.00,0.00,0.00
NYC,2021-07-28 21:51,22.78,73.40,0.00,0.00,0.00
NYC,2021-07-28 22:51,22.78,70.87,0.00,0.00,0.00
NYC,2021-07-28 23:51,22.22,71.02,0.00,0.00,0.00
NYC,2021-07-29 00:51,21.67,75.58,0.00,0.00,0.00
NYC,2021-07-29 01:51,21.67,78.28,0.00,0.00,0.00
NYC,2021-07-29 02:07,22.22,75.92,0.00,0.00,0.00
NYC,2021-07-29 02:36,21.67,78.28,0.00,0.00,0.00
NYC,2021-07-29 02:51,21.67,78.28,M,M,0.00
NYC,2021-07-29 03:51,21.67,78.28,0.00,0.00,0.00
NYC,2021-07-29 04:51,21.67,83.93,0.00,0.00,0.00
NYC,2021-07-29 05:06,21.67,83.93,M,M,0.00
NYC,2021-07-29 05:48,22.00,78.04,M,M,0.00
NYC,2021-07-29 05:51,22.22,78.35,M,M,0.00
NYC,2021-07-29 06:43,22.78,75.75,M,4.60,0.00
NYC,2021-07-29 06:51,22.78,78.70,M,3.45,0.00
NYC,2021-07-29 07:27,22.78,78.70,M,M,0.00
NYC,2021-07-29 07:36,22.78,75.75,M,3.45,0.00
NYC,2021-07-29 07:51,22.78,78.70,130.00,4.60,0.00
NYC,2021-07-29 08:09,22.78,78.70,M,3.45,0.00
NYC,2021-07-29 08:51,23.33,73.49,0.00,0.00,0.00
NYC,2021-07-29 09:51,23.89,73.59,0.00,0.00,0.00
NYC,2021-07-29 10:18,24.44,71.41,M,4.60,0.00
NYC,2021-07-29 10:31,23.89,75.92,120.00,3.45,0.00
NYC,2021-07-29 10:51,24.44,71.41,M,6.90,0.00
NYC,2021-07-29 10:58,25.00,68.85,M,4.60,0.00
NYC,2021-07-29 11:20,25.00,66.27,M,5.75,0.00
NYC,2021-07-29 11:51,23.89,73.59,M,5.75,0.00
NYC,2021-07-29 12:15,25.00,68.85,140.00,9.20,0.00
NYC,2021-07-29 12:30,24.44,71.41,M,5.75,0.00
NYC,2021-07-29 12:51,25.00,68.85,M,5.75,0.00
NYC,2021-07-29 13:51,24.44,71.41,M,6.90,0.00
NYC,2021-07-29 14:18,23.89,75.92,M,4.60,0.00
NYC,2021-07-29 14:51,23.33,81.82,170.00,8.05,0.25
NYC,2021-07-29 15:51,23.89,81.90,M,3.45,T
NYC,2021-07-29 16:51,23.89,81.90,M,4.60,T
NYC,2021-07-29 17:20,22.78,90.32,M,4.60,T
NYC,2021-07-29 17:36,22.78,93.77,M,5.75,0.76
NYC,2021-07-29 17:49,23.00,94.10,0.00,0.00,1.02
NYC,2021-07-29 17:51,22.78,93.77,0.00,0.00,1.02
NYC,2021-07-29 18:13,22.78,93.77,M,4.60,0.76
NYC,2021-07-29 18:24,22.78,93.77,M,5.75,1.52
NYC,2021-07-29 18:38,22.78,93.77,170.00,9.20,4.32
NYC,2021-07-29 18:49,23.00,94.10,M,M,7.62
NYC,2021-07-29 18:51,22.78,93.77,M,M,7.62
NYC,2021-07-29 18:59,22.78,96.68,M,M,0.51
NYC,2021-07-29 19:17,22.78,96.68,M,4.60,1.02
NYC,2021-07-29 19:41,22.78,93.77,200.00,10.35,2.03
NYC,2021-07-29 19:49,23.00,94.10,M,6.90,2.03
NYC,2021-07-29 19:51,22.78,93.77,M,4.60,2.03
NYC,2021-07-29 19:59,22.22,90.59,M,M,T
NYC,2021-07-29 20:38,20.56,92.71,M,M,T
NYC,2021-07-29 20:49,21.00,88.34,M,6.90,1.02
NYC,2021-07-29 20:51,21.11,89.90,210.00,8.05,1.02
NYC,2021-07-29 21:28,21.11,96.97,190.00,3.45,T
NYC,2021-07-29 21:51,21.67,93.40,M,3.45,T
NYC,2021-07-29 22:02,21.67,93.40,M,3.45,0.00
NYC,2021-07-29 22:51,21.67,93.40,0.00,0.00,0.00
NYC,2021-07-29 23:51,21.67,93.40,240.00,4.60,0.00
NYC,2021-07-30 00:51,21.67,93.40,M,6.90,0.00
NYC,2021-07-30 01:51,22.22,90.59,270.00,6.90,0.00
NYC,2021-07-30 02:06,21.67,93.40,0.00,0.00,0.00
NYC,2021-07-30 02:24,21.67,93.40,0.00,0.00,0.00
NYC,2021-07-30 02:51,22.22,90.59,0.00,0.00,0.00
NYC,2021-07-30 03:51,22.22,87.24,270.00,5.75,0.00
NYC,2021-07-30 04:51,22.22,83.99,M,4.60,0.00
NYC,2021-07-30 05:51,21.11,78.46,290.00,8.05,0.00
NYC,2021-07-30 06:51,21.11,76.01,M,3.45,0.00
NYC,2021-07-30 07:05,21.11,78.46,M,4.60,0.00
NYC,2021-07-30 07:51,21.11,73.11,310.00,8.05,0.00
NYC,2021-07-30 08:51,22.22,66.16,M,4.60,0.00
NYC,2021-07-30 09:51,23.33,64.07,350.00,10.35,0.00
NYC,2021-07-30 10:51,23.89,61.75,M,M,0.00
NYC,2021-07-30 11:51,25.56,55.71,M,6.90,0.00
NYC,2021-07-30 12:51,27.22,47.17,300.00,8.05,0.00
NYC,2021-07-30 13:51,27.22,45.34,M,6.90,0.00
NYC,2021-07-30 14:51,27.78,40.83,320.00,9.20,0.00
NYC,2021-07-30 15:51,27.78,39.52,300.00,9.20,0.00
NYC,2021-07-30 16:51,26.67,39.23,300.00,13.80,0.00
NYC,2021-07-30 17:51,26.11,37.78,300.00,14.95,0.00
NYC,2021-07-30 18:51,25.56,33.26,300.00,11.50,0.00
NYC,2021-07-30 19:51,24.44,35.78,300.00,9.20,0.00
NYC,2021-07-30 20:51,23.33,39.87,310.00,11.50,0.00
NYC,2021-07-30 21:51,22.22,37.96,M,6.90,0.00
NYC,2021-07-30 22:51,21.67,40.65,M,3.45,0.00
NYC,2021-07-30 23:51,20.00,46.76,M,4.60,0.00
NYC,2021-07-31 00:51,19.44,46.94,M,6.90,0.00
NYC,2021-07-31 01:51,18.33,52.06,M,6.90,0.00
NYC,2021-07-31 02:51,17.78,53.72,0.00,0.00,0.00
NYC,2021-07-31 03:51,16.67,59.86,310.00,4.60,0.00
NYC,2021-07-31 04:51,16.11,62.23,0.00,0.00,0.00
NYC,2021-07-31 05:51,15.56,66.46,M,3.45,0.00
NYC,2021-07-31 06:51,16.67,61.91,300.00,3.45,0.00
NYC,2021-07-31 07:51,17.22,62.49,M,3.45,0.00
NYC,2021-07-31 08:51,17.78,60.34,M,4.60,0.00
NYC,2021-07-31 09:51,19.44,56.82,0.00,0.00,0.00
NYC,2021-07-31 10:51,20.56,50.56,0.00,0.00,0.00
NYC,2021-07-31 11:51,22.22,45.81,M,M,0.00
NYC,2021-07-31 12:51,23.33,41.24,260.00,4.60,0.00
NYC,2021-07-31 13:51,23.89,38.43,0.00,0.00,0.00
NYC,2021-07-31 14:51,23.89,44.59,M,4.60,0.00
NYC,2021-07-31 15:51,23.89,44.59,0.00,0.00,0.00
NYC,2021-07-31 16:51,23.89,39.75,280.00,6.90,0.00
NYC,2021-07-31 17:51,23.33,46.27,M,3.45,0.00
NYC,2021-07-31 18:51,23.33,44.76,280.00,4.60,0.00
NYC,2021-07-31 19:51,22.78,46.13,280.00,5.75,0.00
NYC,2021-07-31 20:51,22.78,46.13,0.00,0.00,0.00
NYC,2021-07-31 21:51,21.67,50.86,0.00,0.00,0.00
NYC,2021-07-31 22:51,21.11,56.82,40.00,3.45,0.00
NYC,2021-07-31 23:51,21.11,58.94,0.00,0.00,0.00
NYC,2021-08-01 00:51,20.56,62.80,220.00,3.45,0.00
NYC,2021-08-01 01:51,21.11,60.89,240.00,3.45,0.00
NYC,2021-08-01 02:51,20.56,62.80,0.00,0.00,0.00
NYC,2021-08-01 03:51,19.44,72.81,M,3.45,0.00
NYC,2021-08-01 04:51,20.00,70.10,0.00,0.00,0.00
NYC,2021-08-01 05:51,18.89,78.14,0.00,0.00,0.00
NYC,2021-08-01 06:51,20.00,78.30,0.00,0.00,0.00
NYC,2021-08-01 07:51,21.11,73.11,0.00,0.00,0.00
NYC,2021-08-01 08:51,22.22,66.16,M,3.45,0.00
NYC,2021-08-01 09:51,22.78,66.04,M,3.45,0.00
NYC,2021-08-01 10:51,23.89,59.81,M,M,0.00
NYC,2021-08-01 11:51,23.33,64.07,180.00,6.90,0.00
NYC,2021-08-01 12:51,23.89,61.75,M,5.75,0.00
NYC,2021-08-01 13:51,23.33,66.61,M,4.60,0.00
NYC,2021-08-01 14:51,22.78,70.87,M,5.75,T
NYC,2021-08-01 15:51,22.78,63.96,M,M,0.00
NYC,2021-08-01 16:51,22.78,66.04,0.00,0.00,0.00
NYC,2021-08-01 17:51,23.33,64.07,0.00,0.00,0.00
NYC,2021-08-01 18:51,22.78,61.50,M,M,0.00
NYC,2021-08-01 19:51,22.22,66.16,0.00,0.00,0.00
NYC,2021-08-01 20:51,19.44,87.28,M,3.45,0.51
NYC,2021-08-01 21:17,20.00,87.03,0.00,0.00,T
NYC,2021-08-01 21:51,20.00,87.03,M,3.45,0.51
NYC,2021-08-01 22:51,20.00,89.81,0.00,0.00,T
NYC,2021-08-01 23:21,19.44,93.29,0.00,0.00,0.00
NYC,2021-08-01 23:51,19.44,90.40,0.00,0.00,0.00
NYC,2021-08-02 00:51,18.89,90.05,0.00,0.00,0.00
NYC,2021-08-02 01:09,19.44,90.40,0.00,0.00,0.00
NYC,2021-08-02 01:30,20.00,87.03,M,3.45,0.00
NYC,2021-08-02 01:51,20.00,89.81,0.00,0.00,0.00
NYC,2021-08-02 01:59,20.00,89.81,M,4.60,0.00
NYC,2021-08-02 02:10,20.00,87.03,300.00,6.90,0.00
NYC,2021-08-02 02:32,20.00,87.03,310.00,6.90,0.00
NYC,2021-08-02 02:49,19.00,93.92,300.00,5.75,0.00
NYC,2021-08-02 02:51,19.44,90.40,300.00,6.90,0.00
NYC,2021-08-02 03:13,19.44,84.56,300.00,4.60,0.00
NYC,2021-08-02 03:24,18.89,87.24,M,5.75,0.00
NYC,2021-08-02 03:51,18.33,81.19,M,4.60,0.00
NYC,2021-08-02 04:51,17.22,80.76,300.00,8.05,0.00
NYC,2021-08-02 05:26,17.22,80.76,M,5.75,0.00
NYC,2021-08-02 05:41,17.22,80.76,M,3.45,0.00
NYC,2021-08-02 05:51,17.22,80.76,M,4.60,0.00
NYC,2021-08-02 06:27,17.22,80.76,M,4.60,0.00
NYC,2021-08-02 06:51,17.22,80.76,300.00,4.60,0.00
NYC,2021-08-02 07:51,18.33,78.05,300.00,5.75,0.00
NYC,2021-08-02 08:51,19.44,72.81,M,4.60,0.00
NYC,2021-08-02 09:51,21.11,65.45,M,4.60,0.00
NYC,2021-08-02 10:51,22.22,59.20,360.00,8.05,0.00
NYC,2021-08-02 11:51,23.33,55.53,M,5.75,0.00
NYC,2021-08-02 12:51,24.44,49.91,M,4.60,0.00
NYC,2021-08-02 13:51,24.44,46.57,M,4.60,0.00
NYC,2021-08-02 14:51,24.44,45.06,310.00,5.75,0.00
NYC,2021-08-02 15:51,25.56,40.23,M,M,0.00
NYC,2021-08-02 16:51,25.56,44.90,0.00,0.00,0.00
NYC,2021-08-02 17:51,25.56,41.89,70.00,3.45,0.00
NYC,2021-08-02 18:51,26.11,39.06,290.00,4.60,0.00
NYC,2021-08-02 19:51,25.56,38.92,310.00,5.75,0.00
NYC,2021-08-02 20:51,24.44,41.86,M,5.75,0.00
NYC,2021-08-02 21:51,23.89,41.41,M,4.60,0.00
NYC,2021-08-02 22:51,22.78,46.13,M,3.45,0.00
NYC,2021-08-02 23:51,21.67,49.20,M,3.45,0.00
NYC,2021-08-03 00:51,21.67,45.33,350.00,4.60,0.00
NYC,2021-08-03 01:51,20.56,48.53,290.00,4.60,0.00
NYC,2021-08-03 02:51,19.44,54.54,0.00,0.00,0.00
NYC,2021-08-03 03:51,18.89,60.60,0.00,0.00,0.00
NYC,2021-08-03 04:51,18.33,65.56,0.00,0.00,0.00
NYC,2021-08-03 05:51,18.89,65.21,30.00,3.45,0.00
NYC,2021-08-03 06:51,19.44,70.49,40.00,3.45,0.00
NYC,2021-08-03 07:51,20.00,63.12,M,3.45,0.00
NYC,2021-08-03 08:51,21.11,60.89,0.00,0.00,0.00
NYC,2021-08-03 09:51,22.22,53.09,0.00,0.00,0.00
NYC,2021-08-03 10:51,22.78,55.00,0.00,0.00,0.00
NYC,2021-08-03 11:51,22.78,57.23,60.00,4.60,0.00
NYC,2021-08-03 12:51,23.33,49.79,20.00,3.45,0.00
NYC,2021-08-03 13:51,25.56,44.90,M,3.45,0.00
NYC,2021-08-03 14:51,26.11,37.78,0.00,0.00,0.00
NYC,2021-08-03 15:51,25.00,44.90,0.00,0.00,0.00
NYC,2021-08-03 16:51,23.89,46.44,230.00,3.45,0.00
NYC,2021-08-03 17:51,24.44,46.57,0.00,0.00,0.00
NYC,2021-08-03 18:51,23.33,51.64,0.00,0.00,0.00
NYC,2021-08-03 19:51,23.33,49.79,0.00,0.00,0.00
NYC,2021-08-03 20:51,22.22,51.37,0.00,0.00,0.00
NYC,2021-08-03 21:51,22.22,53.09,0.00,0.00,0.00
NYC,2021-08-03 22:51,21.67,56.77,200.00,3.45,0.00
NYC,2021-08-03 23:51,22.22,53.09,0.00,0.00,0.00
NYC,2021-08-04 00:51,21.67,54.73,0.00,0.00,0.00
NYC,2021-08-04 01:51,21.67,61.04,300.00,4.60,0.00
NYC,2021-08-04 02:51,21.11,60.89,290.00,4.60,0.00
NYC,2021-08-04 03:51,21.11,63.37,290.00,4.60,0.00
NYC,2021-08-04 04:51,20.56,67.50,290.00,3.45,0.00
NYC,2021-08-04 05:51,20.00,70.10,0.00,0.00,0.00
NYC,2021-08-04 06:51,20.00,72.92,0.00,0.00,0.00
NYC,2021-08-04 07:51,21.11,76.01,0.00,0.00,0.00
NYC,2021-08-04 08:51,22.22,71.02,0.00,0.00,0.00
NYC,2021-08-04 09:51,22.78,68.66,50.00,4.60,0.00
NYC,2021-08-04 10:51,23.33,62.05,60.00,5.75,0.00
NYC,2021-08-04 11:51,22.78,59.12,M,6.90,0.00
NYC,2021-08-04 12:51,23.33,55.53,M,6.90,0.00
NYC,2021-08-04 13:51,24.44,62.30,70.00,4.60,0.00
NYC,2021-08-04 14:51,22.78,68.66,0.00,0.00,0.00
NYC,2021-08-04 15:51,23.33,66.61,0.00,0.00,0.00
NYC,2021-08-04 16:51,23.33,64.07,60.00,8.05,0.00
NYC,2021-08-04 17:51,22.78,68.66,M,5.75,0.00
NYC,2021-08-04 18:51,22.78,66.04,50.00,10.35,0.00
NYC,2021-08-04 19:51,22.22,68.31,50.00,9.20,0.00
NYC,2021-08-04 20:51,22.22,59.20,50.00,8.05,0.00
NYC,2021-08-04 21:51,21.67,68.21,50.00,10.35,0.00
NYC,2021-08-04 22:41,21.11,73.11,40.00,4.60,0.00
NYC,2021-08-04 22:51,21.11,73.11,50.00,9.20,0.00
NYC,2021-08-04 23:51,21.11,76.01,M,5.75,0.00
NYC,2021-08-05 00:51,21.11,73.11,60.00,6.90,0.00
NYC,2021-08-05 01:51,20.56,75.40,M,5.75,0.00
NYC,2021-08-05 02:51,20.56,75.40,M,5.75,0.00
NYC,2021-08-05 03:51,21.11,70.81,M,4.60,0.00
NYC,2021-08-05 04:51,20.56,78.39,M,3.45,0.00
NYC,2021-08-05 05:51,20.56,75.40,M,4.60,0.00
NYC,2021-08-05 06:51,21.11,70.81,40.00,8.05,0.00
NYC,2021-08-05 07:51,21.11,73.11,M,4.60,0.00
NYC,2021-08-05 08:51,21.11,73.11,M,3.45,0.00
NYC,2021-08-05 09:51,22.22,68.31,360.00,4.60,0.00
NYC,2021-08-05 10:51,22.78,66.04,20.00,8.05,0.00
NYC,2021-08-05 11:18,23.33,66.61,M,3.45,0.00
NYC,2021-08-05 11:51,23.89,64.20,M,6.90,0.00
NYC,2021-08-05 12:32,24.44,62.30,M,5.75,0.00
NYC,2021-08-05 12:51,24.44,62.30,50.00,6.90,0.00
NYC,2021-08-05 13:51,25.56,57.92,M,4.60,0.00
NYC,2021-08-05 14:51,25.56,57.92,0.00,0.00,0.00
NYC,2021-08-05 15:51,26.11,56.23,M,4.60,0.00
NYC,2021-08-05 16:51,26.67,55.98,M,4.60,0.00
NYC,2021-08-05 17:51,26.67,52.16,0.00,0.00,0.00
NYC,2021-08-05 18:51,25.56,55.71,0.00,0.00,0.00
NYC,2021-08-05 19:51,23.89,68.64,M,3.45,0.00
NYC,2021-08-05 20:51,22.78,75.75,M,4.60,0.00
NYC,2021-08-05 21:51,22.78,75.75,0.00,0.00,0.00
NYC,2021-08-05 22:51,22.78,75.75,0.00,0.00,0.00
NYC,2021-08-05 23:51,22.22,81.41,0.00,0.00,0.00
NYC,2021-08-06 00:51,22.22,78.35,240.00,4.60,0.00
NYC,2021-08-06 01:51,22.22,78.35,M,3.45,0.00
NYC,2021-08-06 02:51,22.22,73.31,240.00,6.90,0.00
NYC,2021-08-06 03:51,21.67,75.58,250.00,4.60,0.00
NYC,2021-08-06 04:51,21.67,75.58,M,3.45,0.00
NYC,2021-08-06 05:51,21.11,76.01,M,3.45,0.00
NYC,2021-08-06 06:51,21.67,73.22,0.00,0.00,0.00
NYC,2021-08-06 07:51,22.78,70.87,0.00,0.00,0.00
NYC,2021-08-06 08:51,25.00,55.95,0.00,0.00,0.00
NYC,2021-08-06 09:51,26.67,52.16,0.00,0.00,0.00
NYC,2021-08-06 10:51,27.22,52.66,0.00,0.00,0.00
NYC,2021-08-06 11:51,28.89,49.32,M,4.60,0.00
NYC,2021-08-06 12:51,30.00,51.37,M,3.45,0.00
NYC,2021-08-06 13:51,30.56,46.26,M,4.60,0.00
NYC,2021-08-06 14:51,30.56,43.27,M,3.45,0.00
NYC,2021-08-06 15:51,29.44,53.21,M,5.75,0.00
NYC,2021-08-06 16:51,28.33,56.75,0.00,0.00,0.00
NYC,2021-08-06 17:51,28.33,54.62,M,5.75,0.00
NYC,2021-08-06 18:51,27.78,52.62,M,4.60,0.00
NYC,2021-08-06 19:51,26.67,57.98,M,4.60,0.00
NYC,2021-08-06 20:51,26.11,58.04,M,3.45,0.00
NYC,2021-08-06 21:51,25.56,57.92,200.00,4.60,0.00
NYC,2021-08-06 22:51,25.56,57.92,M,5.75,0.00
NYC,2021-08-06 23:51,25.00,62.00,M,3.45,0.00
NYC,2021-08-07 00:51,24.44,59.92,M,4.60,0.00
NYC,2021-08-07 01:51,24.44,55.80,M,5.75,0.00
NYC,2021-08-07 02:51,23.89,59.81,M,4.60,0.00
NYC,2021-08-07 03:51,23.33,64.07,M,4.60,0.00
NYC,2021-08-07 04:51,23.33,64.07,240.00,6.90,0.00
NYC,2021-08-07 05:51,23.33,66.61,250.00,5.75,0.00
NYC,2021-08-07 06:51,23.33,71.21,M,3.45,0.00
NYC,2021-08-07 07:51,23.89,66.27,M,4.60,0.00
NYC,2021-08-07 08:51,25.00,64.21,M,4.60,0.00
NYC,2021-08-07 09:51,26.11,54.08,M,4.60,0.00
NYC,2021-08-07 10:51,27.22,52.66,M,5.75,0.00
NYC,2021-08-07 11:51,27.22,58.10,M,3.45,0.00
NYC,2021-08-07 12:51,28.33,52.93,0.00,0.00,0.00
NYC,2021-08-07 13:51,29.44,47.91,M,3.45,0.00
NYC,2021-08-07 14:51,29.44,46.42,M,M,0.00
NYC,2021-08-07 15:51,28.33,52.93,170.00,9.20,0.00
NYC,2021-08-07 16:51,27.78,54.50,M,3.45,0.00
NYC,2021-08-07 17:51,27.22,60.37,M,3.45,0.00
NYC,2021-08-07 18:51,26.67,62.17,M,M,0.00
NYC,2021-08-07 19:51,26.11,60.11,M,3.45,0.00
NYC,2021-08-07 20:51,25.56,66.39,M,3.45,0.00
NYC,2021-08-07 21:51,25.00,68.85,M,6.90,0.00
NYC,2021-08-07 22:51,25.00,71.03,M,4.60,0.00
NYC,2021-08-07 23:51,25.00,64.21,0.00,0.00,0.00
NYC,2021-08-08 00:51,25.00,57.77,260.00,4.60,0.00
NYC,2021-08-08 01:51,23.89,66.27,M,4.60,T
NYC,2021-08-08 02:51,23.89,55.28,M,4.60,T
NYC,2021-08-08 03:51,20.00,89.81,0.00,0.00,0.76
NYC,2021-08-08 04:51,19.44,93.29,120.00,3.45,1.78
NYC,2021-08-08 05:51,19.44,93.29,0.00,0.00,T
NYC,2021-08-08 06:15,20.00,89.81,M,4.60,0.00
NYC,2021-08-08 06:33,19.44,93.29,M,6.90,T
NYC,2021-08-08 06:51,19.44,93.29,M,3.45,T
NYC,2021-08-08 07:51,20.00,89.81,20.00,5.75,0.25
NYC,2021-08-08 08:51,20.56,89.86,0.00,0.00,T
NYC,2021-08-08 09:00,20.56,89.86,0.00,0.00,0.00
NYC,2021-08-08 09:51,22.22,81.41,70.00,6.90,0.00
NYC,2021-08-08 10:51,23.33,68.76,50.00,9.20,0.00
NYC,2021-08-08 11:51,24.44,59.92,50.00,11.50,0.00
NYC,2021-08-08 12:51,23.89,61.75,50.00,8.05,0.00
NYC,2021-08-08 13:51,23.89,61.75,M,4.60,0.00
NYC,2021-08-08 14:51,23.89,61.75,60.00,11.50,T
NYC,2021-08-08 15:16,22.78,66.04,80.00,9.20,0.00
NYC,2021-08-08 15:23,23.33,68.76,70.00,8.05,0.00
NYC,2021-08-08 15:35,23.33,68.76,50.00,11.50,0.00
NYC,2021-08-08 15:42,23.89,66.27,60.00,10.35,0.00
NYC,2021-08-08 15:51,23.89,66.27,60.00,12.65,0.00
NYC,2021-08-08 16:02,23.33,66.61,70.00,11.50,0.00
NYC,2021-08-08 16:51,22.22,68.31,80.00,12.65,0.00
NYC,2021-08-08 17:49,21.00,77.90,70.00,16.10,T
NYC,2021-08-08 17:51,21.11,76.01,60.00,12.65,T
NYC,2021-08-08 18:09,20.00,87.03,60.00,9.20,T
NYC,2021-08-08 18:14,20.00,87.03,60.00,13.80,T
NYC,2021-08-08 18:17,19.44,90.40,70.00,11.50,T
NYC,2021-08-08 18:24,20.00,87.03,70.00,10.35,T
NYC,2021-08-08 18:31,19.44,90.40,80.00,9.20,T
NYC,2021-08-08 18:51,19.44,90.40,70.00,12.65,0.25
NYC,2021-08-08 19:51,19.44,87.28,50.00,9.20,T
NYC,2021-08-08 20:06,19.44,90.40,60.00,11.50,T
NYC,2021-08-08 20:27,19.44,90.40,50.00,8.05,0.25
NYC,2021-08-08 20:44,19.44,90.40,20.00,6.90,0.76
NYC,2021-08-08 20:51,19.44,90.40,10.00,6.90,0.76
NYC,2021-08-08 21:51,19.44,93.29,M,3.45,0.25
NYC,2021-08-08 21:58,19.44,93.29,20.00,4.60,0.25
NYC,2021-08-08 22:13,20.00,89.81,M,3.45,0.76
NYC,2021-08-08 22:51,20.00,89.81,360.00,3.45,0.76
NYC,2021-08-08 23:09,20.00,89.81,0.00,0.00,0.25
NYC,2021-08-08 23:18,20.00,89.81,0.00,0.00,0.25
NYC,2021-08-08 23:51,20.56,86.48,10.00,4.60,0.25
NYC,2021-08-09 00:51,20.56,89.86,M,5.75,0.25
NYC,2021-08-09 01:05,20.56,89.86,M,4.60,T
NYC,2021-08-09 01:51,20.56,89.86,M,4.60,T
NYC,2021-08-09 02:51,21.11,87.14,M,6.90,0.00
NYC,2021-08-09 03:51,21.67,86.59,M,4.60,0.00
NYC,2021-08-09 04:51,21.67,86.59,M,3.45,0.00
NYC,2021-08-09 05:30,21.67,86.59,M,3.45,0.00
NYC,2021-08-09 05:51,21.67,86.59,M,4.60,0.00
NYC,2021-08-09 06:05,21.67,86.59,M,4.60,0.00
NYC,2021-08-09 06:44,22.22,87.24,M,3.45,0.00
NYC,2021-08-09 06:51,22.22,83.99,M,6.90,0.00
NYC,2021-08-09 07:16,22.22,87.24,60.00,5.75,0.00
NYC,2021-08-09 07:31,22.22,87.24,40.00,6.90,T
NYC,2021-08-09 07:38,22.22,87.24,50.00,6.90,T
NYC,2021-08-09 07:51,22.22,87.24,40.00,9.20,T
NYC,2021-08-09 08:51,23.33,81.82,M,5.75,0.00
NYC,2021-08-09 09:15,23.33,81.82,M,6.90,0.00
NYC,2021-08-09 09:51,23.89,78.86,50.00,5.75,0.00
NYC,2021-08-09 10:51,23.33,81.82,M,5.75,0.00
NYC,2021-08-09 11:11,23.89,78.86,60.00,6.90,0.00
NYC,2021-08-09 11:51,23.89,78.86,M,4.60,0.00
NYC,2021-08-09 12:01,24.44,79.47,70.00,5.75,0.00
NYC,2021-08-09 12:12,24.44,76.53,M,6.90,0.00
NYC,2021-08-09 12:51,25.00,71.03,60.00,8.05,0.00
NYC,2021-08-09 13:51,25.00,71.03,110.00,4.60,0.00
NYC,2021-08-09 14:05,25.00,73.78,M,5.75,0.00
NYC,2021-08-09 14:19,25.00,73.78,100.00,8.05,0.00
NYC,2021-08-09 14:51,25.56,71.14,M,4.60,0.00
NYC,2021-08-09 15:51,25.56,68.49,60.00,8.05,0.00
NYC,2021-08-09 16:51,25.00,73.78,70.00,8.05,0.00
NYC,2021-08-09 17:51,25.56,68.49,40.00,6.90,0.00
NYC,2021-08-09 18:51,25.00,73.78,60.00,8.05,0.00
NYC,2021-08-09 19:51,23.89,75.92,0.00,0.00,0.00
NYC,2021-08-09 20:51,23.89,78.86,70.00,3.45,0.00
NYC,2021-08-09 21:51,23.33,81.82,0.00,0.00,0.00
NYC,2021-08-09 22:17,23.33,84.97,0.00,0.00,0.00
NYC,2021-08-09 22:51,23.33,78.77,0.00,0.00,0.00
NYC,2021-08-09 23:30,23.33,76.36,0.00,0.00,0.00
NYC,2021-08-09 23:51,23.33,76.36,0.00,0.00,0.00
NYC,2021-08-10 00:51,22.78,78.70,0.00,0.00,0.00
NYC,2021-08-10 01:51,22.78,78.70,0.00,0.00,0.00
NYC,2021-08-10 02:51,22.78,78.70,0.00,0.00,0.00
