station,valid,tmpc,relh,drct,sped,p01m
NYC,2023-02-26 17:51,10.00,42.33,240.00,6.90,0.00
NYC,2023-02-26 18:51,10.00,42.33,M,4.60,0.00
NYC,2023-02-26 19:51,8.33,43.95,0.00,0.00,0.00
NYC,2023-02-26 20:51,7.22,47.23,0.00,0.00,0.00
NYC,2023-02-26 21:51,5.56,50.42,40.00,5.75,0.00
NYC,2023-02-26 22:51,4.44,54.90,0.00,0.00,0.00
NYC,2023-02-26 23:51,4.44,42.62,300.00,10.35,0.00
NYC,2023-02-27 00:51,3.89,44.14,290.00,6.90,0.00
NYC,2023-02-27 01:51,3.33,46.08,300.00,8.05,0.00
NYC,2023-02-27 02:51,2.78,49.61,M,4.60,0.00
NYC,2023-02-27 03:51,2.22,51.61,290.00,5.75,0.00
NYC,2023-02-27 04:51,2.22,49.66,M,5.75,0.00
NYC,2023-02-27 05:51,1.67,49.31,0.00,0.00,0.00
NYC,2023-02-27 06:51,1.11,55.88,30.00,5.75,0.00
NYC,2023-02-27 07:51,1.67,53.49,M,4.60,0.00
NYC,2023-02-27 08:51,2.78,47.74,M,4.60,0.00
NYC,2023-02-27 09:51,3.33,44.14,90.00,9.20,0.00
NYC,2023-02-27 10:51,3.89,44.14,80.00,9.20,0.00
NYC,2023-02-27 11:51,5.00,40.83,50.00,8.05,0.00
NYC,2023-02-27 12:51,6.11,33.22,0.00,0.00,0.00
NYC,2023-02-27 13:51,6.11,34.84,0.00,0.00,0.00
NYC,2023-02-27 14:51,6.67,36.25,0.00,0.00,0.00
NYC,2023-02-27 15:51,5.56,39.14,M,3.45,0.00
NYC,2023-02-27 16:51,4.44,39.27,M,3.45,0.00
NYC,2023-02-27 17:51,3.89,40.67,M,M,0.00
NYC,2023-02-27 18:51,3.33,47.89,160.00,9.20,0.00
NYC,2023-02-27 19:51,2.78,54.01,M,3.45,T
NYC,2023-02-27 20:17,2.22,66.97,90.00,9.20,0.25
NYC,2023-02-27 20:25,2.22,66.97,M,M,0.25
NYC,2023-02-27 20:44,1.11,81.71,100.00,10.35,0.51
NYC,2023-02-27 20:49,1.00,80.36,110.00,9.20,0.76
NYC,2023-02-27 20:51,1.11,81.37,M,5.75,0.76
NYC,2023-02-27 21:01,0.56,88.23,M,M,0.51
NYC,2023-02-27 21:19,0.56,91.51,M,4.60,1.52
NYC,2023-02-27 21:32,0.56,91.51,90.00,4.60,1.52
NYC,2023-02-27 21:49,1.00,86.49,M,3.45,2.03
NYC,2023-02-27 21:51,0.56,91.51,90.00,5.75,2.03
NYC,2023-02-27 22:01,0.56,91.51,M,6.90,0.25
NYC,2023-02-27 22:12,0.56,91.51,70.00,8.05,0.25
NYC,2023-02-27 22:22,0.56,91.51,110.00,5.75,0.51
NYC,2023-02-27 22:30,0.56,91.51,M,6.90,0.51
NYC,2023-02-27 22:51,0.56,91.51,90.00,8.05,1.02
NYC,2023-02-27 23:27,0.56,91.51,110.00,8.05,0.76
NYC,2023-02-27 23:41,0.56,91.51,100.00,8.05,1.02
NYC,2023-02-27 23:49,1.00,86.49,M,6.90,1.52
NYC,2023-02-27 23:51,0.56,91.51,M,5.75,1.52
NYC,2023-02-28 00:28,0.56,91.51,60.00,9.20,1.02
NYC,2023-02-28 00:51,0.56,91.51,60.00,11.50,2.29
NYC,2023-02-28 01:51,0.56,91.51,60.00,10.35,1.52
NYC,2023-02-28 02:31,0.56,92.25,60.00,12.65,1.02
NYC,2023-02-28 02:38,0.56,91.51,60.00,10.35,1.02
NYC,2023-02-28 02:49,1.00,86.49,70.00,8.05,1.27
NYC,2023-02-28 02:51,0.56,91.51,70.00,10.35,1.27
NYC,2023-02-28 03:10,0.56,91.51,60.00,11.50,0.25
NYC,2023-02-28 03:51,0.56,91.51,60.00,10.35,0.76
NYC,2023-02-28 04:51,0.56,91.51,60.00,11.50,0.25
NYC,2023-02-28 05:31,0.56,91.51,60.00,18.40,0.25
NYC,2023-02-28 05:39,0.56,88.23,70.00,14.95,0.25
NYC,2023-02-28 05:51,0.56,91.51,60.00,12.65,0.51
NYC,2023-02-28 06:30,0.00,92.22,70.00,11.50,T
NYC,2023-02-28 06:44,0.00,92.22,60.00,13.80,T
NYC,2023-02-28 06:51,0.00,92.22,60.00,13.80,T
NYC,2023-02-28 07:19,0.00,92.22,60.00,13.80,0.25
NYC,2023-02-28 07:47,1.00,86.49,50.00,10.35,0.51
NYC,2023-02-28 07:51,0.56,91.51,70.00,8.05,0.51
NYC,2023-02-28 08:51,0.56,91.51,70.00,9.20,0.25
NYC,2023-02-28 09:13,1.11,92.29,M,4.60,0.25
NYC,2023-02-28 09:41,1.11,92.29,M,4.60,0.25
NYC,2023-02-28 09:51,1.11,92.29,50.00,6.90,0.25
NYC,2023-02-28 10:16,1.11,92.29,M,3.45,T
NYC,2023-02-28 10:51,1.67,92.32,20.00,4.60,0.25
NYC,2023-02-28 11:19,1.67,92.32,M,3.45,0.25
NYC,2023-02-28 11:30,1.67,88.33,350.00,3.45,0.25
NYC,2023-02-28 11:49,2.00,93.08,M,3.45,0.25
NYC,2023-02-28 11:51,1.67,92.32,0.00,0.00,0.25
NYC,2023-02-28 12:47,2.00,93.08,M,4.60,0.25
NYC,2023-02-28 12:51,2.22,92.35,M,4.60,0.25
NYC,2023-02-28 13:41,1.11,92.29,290.00,5.75,0.25
NYC,2023-02-28 13:51,1.11,92.29,290.00,6.90,0.25
NYC,2023-02-28 14:51,2.22,92.35,M,3.45,T
NYC,2023-02-28 15:51,2.22,89.09,M,3.45,T
NYC,2023-02-28 16:51,2.22,89.09,10.00,4.60,0.00
NYC,2023-02-28 17:02,2.22,89.09,0.00,0.00,0.00
NYC,2023-02-28 17:21,2.78,85.29,350.00,4.60,0.00
NYC,2023-02-28 17:26,2.22,89.09,0.00,0.00,0.00
NYC,2023-02-28 17:51,2.78,85.64,0.00,0.00,0.00
NYC,2023-02-28 18:36,2.22,89.09,0.00,0.00,0.00
NYC,2023-02-28 18:51,2.78,85.64,0.00,0.00,0.00
NYC,2023-02-28 19:13,2.22,89.09,300.00,3.45,0.00
NYC,2023-02-28 19:51,2.22,89.09,300.00,3.45,0.00
NYC,2023-02-28 20:51,2.22,88.73,0.00,0.00,0.00
NYC,2023-02-28 21:51,2.22,85.23,270.00,3.45,0.00
NYC,2023-02-28 22:51,2.78,81.93,0.00,0.00,0.00
NYC,2023-02-28 23:51,2.78,78.37,M,3.45,0.00
NYC,2023-03-01 00:51,2.78,78.37,270.00,5.75,0.00
NYC,2023-03-01 01:51,2.78,75.56,280.00,5.75,0.00
NYC,2023-03-01 02:51,2.22,75.15,300.00,3.45,0.00
NYC,2023-03-01 03:51,1.67,75.06,300.00,4.60,0.00
NYC,2023-03-01 04:51,2.22,66.97,M,5.75,0.00
NYC,2023-03-01 05:51,1.11,69.28,M,5.75,0.00
NYC,2023-03-01 06:51,1.67,66.31,40.00,5.75,0.00
NYC,2023-03-01 07:51,2.22,66.97,70.00,9.20,0.00
NYC,2023-03-01 08:51,3.33,62.14,110.00,8.05,0.00
NYC,2023-03-01 09:51,4.44,57.47,90.00,5.75,0.00
NYC,2023-03-01 10:51,5.00,52.61,90.00,8.05,0.00
NYC,2023-03-01 11:51,6.11,50.98,190.00,6.90,0.00
NYC,2023-03-01 12:51,6.67,46.70,M,M,0.00
NYC,2023-03-01 13:51,5.56,52.78,M,M,0.00
NYC,2023-03-01 14:51,5.56,59.22,M,M,0.00
NYC,2023-03-01 15:51,5.00,67.03,M,3.45,0.00
NYC,2023-03-01 16:07,5.00,67.03,M,M,0.00
NYC,2023-03-01 16:51,5.56,70.20,M,3.45,0.00
NYC,2023-03-01 17:51,5.56,70.20,M,6.90,0.00
NYC,2023-03-01 18:51,5.56,76.04,M,3.45,0.00
NYC,2023-03-01 19:05,5.56,78.80,160.00,3.45,0.00
NYC,2023-03-01 19:47,6.00,81.07,M,4.60,0.00
NYC,2023-03-01 19:51,5.56,81.98,M,M,0.00
NYC,2023-03-01 20:51,5.00,92.52,M,5.75,0.00
NYC,2023-03-01 21:51,5.00,92.52,90.00,6.90,0.00
NYC,2023-03-01 22:51,5.00,92.52,90.00,8.05,0.00
NYC,2023-03-01 23:16,4.44,92.48,M,4.60,0.00
NYC,2023-03-01 23:51,4.44,92.48,70.00,5.75,0.00
NYC,2023-03-02 00:51,4.44,92.48,70.00,6.90,0.00
NYC,2023-03-02 01:51,4.44,89.27,M,5.75,0.00
NYC,2023-03-02 02:06,4.44,92.48,60.00,5.75,0.00
NYC,2023-03-02 02:38,4.44,92.48,M,3.45,0.00
NYC,2023-03-02 02:51,4.44,92.48,M,5.75,0.00
NYC,2023-03-02 03:51,4.44,96.55,M,3.45,0.00
NYC,2023-03-02 04:51,4.44,96.55,50.00,5.75,0.00
NYC,2023-03-02 05:51,5.00,92.52,50.00,5.75,0.00
NYC,2023-03-02 06:51,5.00,92.52,0.00,0.00,0.00
NYC,2023-03-02 07:09,5.00,92.52,0.00,0.00,0.00
NYC,2023-03-02 07:16,5.00,92.52,0.00,0.00,0.00
NYC,2023-03-02 07:29,5.00,95.82,130.00,3.45,T
NYC,2023-03-02 07:39,5.00,95.82,M,3.45,T
NYC,2023-03-02 07:49,5.00,93.24,M,3.45,T
NYC,2023-03-02 07:51,5.00,95.82,0.00,0.00,T
NYC,2023-03-02 08:07,5.56,92.55,0.00,0.00,T
NYC,2023-03-02 08:14,5.56,91.84,0.00,0.00,T
NYC,2023-03-02 08:51,5.56,91.84,0.00,0.00,T
NYC,2023-03-02 09:06,5.56,91.84,0.00,0.00,T
NYC,2023-03-02 09:13,5.56,91.84,M,3.45,T
NYC,2023-03-02 09:51,5.56,91.84,300.00,5.75,T
NYC,2023-03-02 10:01,5.56,91.84,310.00,5.75,0.00
NYC,2023-03-02 10:49,6.00,86.99,290.00,5.75,0.00
NYC,2023-03-02 10:51,6.11,88.71,M,4.60,0.00
NYC,2023-03-02 11:03,6.11,92.58,270.00,3.45,0.00
NYC,2023-03-02 11:22,6.67,88.77,290.00,4.60,0.00
NYC,2023-03-02 11:35,6.67,88.77,M,3.45,0.00
NYC,2023-03-02 11:51,7.22,85.77,280.00,6.90,0.00
NYC,2023-03-02 12:30,8.89,79.91,0.00,0.00,0.00
NYC,2023-03-02 12:51,8.89,76.58,270.00,9.20,0.00
NYC,2023-03-02 13:16,10.00,71.07,M,6.90,0.00
NYC,2023-03-02 13:27,10.00,71.07,M,5.75,0.00
NYC,2023-03-02 13:51,11.11,61.06,290.00,6.90,0.00
NYC,2023-03-02 14:51,12.22,54.34,M,3.45,0.00
NYC,2023-03-02 15:51,12.22,42.98,M,4.60,0.00
NYC,2023-03-02 16:51,11.67,36.22,300.00,8.05,0.00
NYC,2023-03-02 17:51,10.00,43.92,300.00,4.60,0.00
NYC,2023-03-02 18:51,9.44,45.75,350.00,8.05,0.00
NYC,2023-03-02 19:51,8.89,45.61,M,4.60,0.00
NYC,2023-03-02 20:51,7.78,47.20,350.00,9.20,0.00
NYC,2023-03-02 21:51,6.67,46.70,310.00,11.50,0.00
NYC,2023-03-02 22:51,5.56,52.78,M,M,0.00
NYC,2023-03-02 23:51,5.00,55.07,M,6.90,0.00
NYC,2023-03-03 00:51,4.44,57.47,M,4.60,0.00
NYC,2023-03-03 01:51,3.89,56.86,300.00,3.45,0.00
NYC,2023-03-03 02:51,3.33,59.36,300.00,5.75,0.00
NYC,2023-03-03 03:51,3.33,59.36,0.00,0.00,0.00
NYC,2023-03-03 04:51,2.78,61.50,0.00,0.00,0.00
NYC,2023-03-03 05:51,2.78,56.57,0.00,0.00,0.00
NYC,2023-03-03 06:51,2.78,54.01,0.00,0.00,0.00
NYC,2023-03-03 07:51,3.89,49.93,M,3.45,0.00
NYC,2023-03-03 08:51,5.00,46.19,M,4.60,0.00
NYC,2023-03-03 09:51,5.56,42.62,50.00,3.45,0.00
NYC,2023-03-03 10:51,6.11,46.91,M,3.45,0.00
NYC,2023-03-03 11:51,7.78,39.96,M,6.90,0.00
NYC,2023-03-03 12:51,7.78,38.15,0.00,0.00,0.00
NYC,2023-03-03 13:51,6.67,41.00,M,6.90,0.00
NYC,2023-03-03 14:51,6.67,42.95,50.00,8.05,0.00
NYC,2023-03-03 15:51,6.11,50.98,200.00,5.75,0.00
NYC,2023-03-03 16:51,5.56,48.56,M,4.60,0.00
NYC,2023-03-03 17:51,5.00,55.07,M,6.90,0.00
NYC,2023-03-03 18:51,5.00,61.79,100.00,12.65,0.00
NYC,2023-03-03 19:47,4.00,69.88,120.00,8.05,T
NYC,2023-03-03 19:51,4.44,67.45,100.00,8.05,T
NYC,2023-03-03 19:59,4.44,67.45,80.00,11.50,T
NYC,2023-03-03 20:16,5.00,67.03,90.00,5.75,T
NYC,2023-03-03 20:51,4.44,79.25,100.00,8.05,0.25
NYC,2023-03-03 21:30,4.44,82.80,90.00,8.05,0.76
NYC,2023-03-03 21:51,4.44,89.27,110.00,9.20,1.02
NYC,2023-03-03 22:12,4.44,89.27,100.00,10.35,0.51
NYC,2023-03-03 22:51,5.00,88.62,110.00,10.35,0.76
NYC,2023-03-03 23:49,6.00,86.99,90.00,14.95,1.27
NYC,2023-03-03 23:51,6.11,88.71,100.00,20.70,1.27
NYC,2023-03-04 00:18,6.11,88.71,80.00,12.65,1.78
NYC,2023-03-04 00:29,6.11,88.71,80.00,12.65,2.29
NYC,2023-03-04 00:39,6.11,88.71,90.00,13.80,3.05
NYC,2023-03-04 00:51,6.11,88.71,90.00,17.25,4.06
NYC,2023-03-04 01:14,6.11,88.71,80.00,14.95,2.29
NYC,2023-03-04 01:51,6.11,88.71,90.00,11.50,6.60
NYC,2023-03-04 02:35,6.11,92.58,50.00,9.20,6.35
NYC,2023-03-04 02:41,6.11,92.58,50.00,9.20,6.86
NYC,2023-03-04 02:51,5.56,91.84,50.00,11.50,8.13
NYC,2023-03-04 02:59,5.56,91.84,60.00,11.50,0.76
NYC,2023-03-04 03:15,5.56,88.67,70.00,12.65,1.78
NYC,2023-03-04 03:27,5.00,92.52,50.00,16.10,3.05
NYC,2023-03-04 03:37,5.00,92.52,M,3.45,3.30
NYC,2023-03-04 03:51,5.00,88.62,50.00,18.40,4.06
NYC,2023-03-04 03:58,5.00,88.62,70.00,18.40,0.25
NYC,2023-03-04 04:51,4.44,92.48,60.00,16.10,1.52
NYC,2023-03-04 05:51,4.44,92.48,50.00,18.40,0.51
NYC,2023-03-04 06:51,5.00,88.62,M,6.90,0.25
NYC,2023-03-04 07:01,5.00,88.62,350.00,5.75,T
NYC,2023-03-04 07:25,5.00,88.62,M,6.90,0.25
NYC,2023-03-04 07:51,3.89,92.45,M,M,0.25
NYC,2023-03-04 08:51,3.89,92.45,M,4.60,0.25
NYC,2023-03-04 09:35,4.44,85.81,M,6.90,0.00
NYC,2023-03-04 09:51,5.00,82.22,290.00,5.75,0.00
NYC,2023-03-04 10:51,5.00,79.34,300.00,6.90,0.00
NYC,2023-03-04 11:19,5.56,76.04,300.00,5.75,0.00
NYC,2023-03-04 11:51,5.56,72.78,310.00,6.90,0.00
NYC,2023-03-04 12:51,6.11,70.30,290.00,8.05,0.00
NYC,2023-03-04 13:51,5.56,72.78,M,4.60,0.00
NYC,2023-03-04 14:51,6.67,67.41,M,4.60,0.00
NYC,2023-03-04 15:51,6.67,67.41,300.00,5.75,0.00
NYC,2023-03-04 16:51,6.11,70.30,0.00,0.00,0.00
NYC,2023-03-04 17:19,6.11,70.30,M,M,0.00
NYC,2023-03-04 17:51,5.56,70.20,M,4.60,0.00
NYC,2023-03-04 18:51,5.56,70.20,350.00,9.20,0.00
NYC,2023-03-04 19:51,5.56,70.20,M,4.60,0.00
NYC,2023-03-04 20:51,5.00,70.08,320.00,5.75,0.00
NYC,2023-03-04 21:38,4.44,79.25,M,M,T
NYC,2023-03-04 21:58,4.44,73.14,360.00,6.90,T
NYC,2023-03-04 22:05,4.44,76.44,M,3.45,T
NYC,2023-03-04 22:36,5.00,64.63,0.00,0.00,T
NYC,2023-03-04 22:51,4.44,64.49,0.00,0.00,T
NYC,2023-03-04 23:51,4.44,62.15,300.00,8.05,0.00
NYC,2023-03-05 00:51,3.89,64.37,310.00,10.35,0.00
NYC,2023-03-05 01:51,3.89,61.78,M,5.75,0.00
NYC,2023-03-05 02:51,3.33,64.49,300.00,4.60,0.00
NYC,2023-03-05 03:51,3.33,64.49,280.00,5.75,0.00
NYC,2023-03-05 04:51,3.89,59.52,300.00,5.75,0.00
NYC,2023-03-05 05:51,3.33,64.49,290.00,3.45,0.00
NYC,2023-03-05 06:51,3.89,61.78,280.00,4.60,0.00
NYC,2023-03-05 07:51,5.00,59.55,M,6.90,0.00
NYC,2023-03-05 08:51,5.56,59.22,M,6.90,0.00
NYC,2023-03-05 09:51,6.67,54.85,290.00,10.35,0.00
NYC,2023-03-05 10:51,8.33,49.32,M,M,0.00
NYC,2023-03-05 11:51,10.56,42.16,270.00,6.90,0.00
NYC,2023-03-05 12:51,11.11,42.65,290.00,9.20,0.00
NYC,2023-03-05 13:51,11.11,39.30,280.00,8.05,0.00
NYC,2023-03-05 14:51,11.11,37.72,290.00,10.35,0.00
NYC,2023-03-05 15:51,10.00,39.14,300.00,11.50,0.00
NYC,2023-03-05 16:51,9.44,42.32,300.00,14.95,0.00
NYC,2023-03-05 17:51,8.89,43.77,M,5.75,0.00
NYC,2023-03-05 18:51,8.89,43.77,300.00,10.35,0.00
NYC,2023-03-05 19:51,8.33,47.54,310.00,10.35,0.00
NYC,2023-03-05 20:51,7.78,49.18,300.00,10.35,0.00
NYC,2023-03-05 21:51,7.22,47.23,M,5.75,0.00
NYC,2023-03-05 22:51,6.67,48.88,310.00,9.20,0.00
NYC,2023-03-05 23:51,6.67,48.88,M,6.90,0.00
NYC,2023-03-06 00:51,6.11,50.98,280.00,6.90,0.00
NYC,2023-03-06 01:51,5.56,52.78,0.00,0.00,0.00
NYC,2023-03-06 02:51,5.56,52.78,M,5.75,0.00
NYC,2023-03-06 03:51,4.44,57.47,290.00,5.75,0.00
NYC,2023-03-06 04:51,5.00,55.07,M,3.45,0.00
NYC,2023-03-06 05:51,4.44,57.47,290.00,5.75,0.00
NYC,2023-03-06 06:51,4.44,57.47,280.00,5.75,0.00
NYC,2023-03-06 07:51,5.00,55.07,260.00,3.45,0.00
NYC,2023-03-06 08:51,6.67,48.88,310.00,5.75,0.00
NYC,2023-03-06 09:51,8.33,40.44,290.00,8.05,0.00
NYC,2023-03-06 10:51,9.44,34.20,310.00,5.75,0.00
NYC,2023-03-06 11:51,9.44,31.42,M,6.90,0.00
NYC,2023-03-06 12:51,10.00,30.16,M,5.75,0.00
NYC,2023-03-06 13:51,9.44,30.24,M,6.90,0.00
NYC,2023-03-06 14:51,10.00,27.80,290.00,8.05,0.00
NYC,2023-03-06 15:51,10.56,25.67,280.00,9.20,0.00
NYC,2023-03-06 16:51,10.56,24.48,M,3.45,0.00
NYC,2023-03-06 17:51,10.00,25.50,M,3.45,0.00
NYC,2023-03-06 18:51,9.44,26.57,M,3.45,0.00
NYC,2023-03-06 19:51,8.89,23.06,M,5.75,0.00
NYC,2023-03-06 20:51,8.89,23.06,M,4.60,0.00
NYC,2023-03-06 21:51,8.33,25.01,M,3.45,0.00
NYC,2023-03-06 22:51,7.78,22.75,340.00,8.05,0.00
NYC,2023-03-06 23:51,7.22,21.69,M,4.60,0.00
NYC,2023-03-07 00:51,6.67,22.45,M,6.90,0.00
NYC,2023-03-07 01:30,3.33,57.18,350.00,6.90,T
NYC,2023-03-07 01:47,3.00,60.04,M,6.90,T
NYC,2023-03-07 01:51,3.33,62.14,350.00,9.20,T
NYC,2023-03-07 02:05,1.67,72.04,30.00,5.75,T
NYC,2023-03-07 02:27,1.11,85.11,360.00,6.90,0.25
NYC,2023-03-07 02:35,1.11,85.11,0.00,0.00,0.25
NYC,2023-03-07 02:43,1.11,85.11,M,5.75,0.25
NYC,2023-03-07 02:49,1.00,86.49,10.00,6.90,0.51
NYC,2023-03-07 02:51,1.11,85.11,M,5.75,0.51
NYC,2023-03-07 02:58,1.11,85.11,M,3.45,T
NYC,2023-03-07 03:04,1.11,85.11,0.00,0.00,T
NYC,2023-03-07 03:12,1.11,88.27,0.00,0.00,T
NYC,2023-03-07 03:51,0.56,88.23,M,4.60,0.51
NYC,2023-03-07 04:27,0.56,88.23,M,3.45,0.25
NYC,2023-03-07 04:35,0.56,88.23,0.00,0.00,0.25
NYC,2023-03-07 04:51,0.56,88.23,310.00,9.20,0.25
NYC,2023-03-07 05:02,0.56,88.23,260.00,4.60,T
NYC,2023-03-07 05:51,1.11,81.37,M,M,T
NYC,2023-03-07 06:05,1.11,81.71,M,4.60,T
NYC,2023-03-07 06:10,0.56,84.36,M,4.60,T
NYC,2023-03-07 06:21,0.56,88.58,260.00,3.45,0.25
NYC,2023-03-07 06:27,0.56,84.36,M,4.60,0.25
NYC,2023-03-07 06:51,0.56,84.36,260.00,8.05,0.25
NYC,2023-03-07 07:51,1.67,75.06,M,3.45,0.00
NYC,2023-03-07 08:51,2.78,56.57,300.00,8.05,0.00
NYC,2023-03-07 09:51,5.00,32.88,300.00,9.20,0.00
NYC,2023-03-07 10:51,5.56,26.40,300.00,13.80,0.00
NYC,2023-03-07 11:51,6.67,23.38,300.00,10.35,0.00
NYC,2023-03-07 12:51,7.22,25.82,310.00,13.80,0.00
NYC,2023-03-07 13:51,7.22,24.59,300.00,13.80,0.00
NYC,2023-03-07 14:51,7.78,28.49,300.00,19.55,0.00
NYC,2023-03-07 15:51,7.22,32.28,300.00,23.00,0.00
NYC,2023-03-07 16:51,5.56,37.49,310.00,23.00,0.00
NYC,2023-03-07 17:51,3.89,42.28,M,M,0.00
NYC,2023-03-07 18:51,2.78,41.95,310.00,12.65,0.00
NYC,2023-03-07 19:51,2.78,43.99,M,6.90,0.00
NYC,2023-03-07 20:51,2.78,45.73,340.00,11.50,0.00
NYC,2023-03-07 21:51,2.22,45.77,330.00,11.50,0.00
NYC,2023-03-07 22:51,1.67,47.43,M,5.75,0.00
NYC,2023-03-07 23:51,1.67,45.22,M,5.75,0.00
NYC,2023-03-08 00:51,0.56,51.37,M,M,0.00
NYC,2023-03-08 01:51,0.56,48.98,M,M,0.00
NYC,2023-03-08 02:51,0.00,49.23,360.00,8.05,0.00
NYC,2023-03-08 03:51,-0.61,53.53,M,6.90,0.00
NYC,2023-03-08 04:51,-0.61,56.14,350.00,11.50,0.00
NYC,2023-03-08 05:51,-0.61,56.14,300.00,8.05,0.00
NYC,2023-03-08 06:51,-0.61,58.36,310.00,8.05,0.00
NYC,2023-03-08 07:51,0.00,58.27,330.00,9.20,0.00
NYC,2023-03-08 08:51,1.67,51.47,290.00,10.35,0.00
NYC,2023-03-08 09:51,2.22,51.61,10.00,11.50,0.00
NYC,2023-03-08 10:51,4.44,46.41,320.00,10.35,0.00
NYC,2023-03-08 11:51,5.56,42.62,290.00,11.50,0.00
NYC,2023-03-08 12:51,6.67,41.00,M,M,0.00
NYC,2023-03-08 13:51,8.33,38.62,360.00,13.80,0.00
NYC,2023-03-08 14:51,8.89,38.80,M,M,0.00
NYC,2023-03-08 15:51,8.33,40.44,M,5.75,0.00
NYC,2023-03-08 16:51,7.78,41.84,360.00,12.65,0.00
NYC,2023-03-08 17:51,6.11,46.91,310.00,8.05,0.00
NYC,2023-03-08 18:51,6.11,46.91,M,4.60,0.00
NYC,2023-03-08 19:51,5.00,50.67,M,4.60,0.00
NYC,2023-03-08 20:51,4.44,52.88,M,5.75,0.00
NYC,2023-03-08 21:51,3.33,57.18,300.00,10.35,0.00
NYC,2023-03-08 22:51,2.78,59.24,M,3.45,0.00
NYC,2023-03-08 23:51,2.22,61.62,320.00,5.75,0.00
NYC,2023-03-09 00:51,2.22,58.85,300.00,8.05,0.00
NYC,2023-03-09 01:51,1.11,63.72,300.00,11.50,0.00
NYC,2023-03-09 02:51,1.11,60.83,300.00,10.35,0.00
NYC,2023-03-09 03:51,1.11,60.83,M,5.75,0.00
NYC,2023-03-09 04:51,1.11,60.83,290.00,8.05,0.00
NYC,2023-03-09 05:51,1.11,63.72,300.00,9.20,0.00
NYC,2023-03-09 06:51,1.11,63.72,290.00,10.35,0.00
NYC,2023-03-09 07:51,1.67,63.86,M,4.60,0.00
NYC,2023-03-09 08:51,3.33,57.18,300.00,6.90,0.00
NYC,2023-03-09 09:51,5.00,50.67,20.00,9.20,0.00
NYC,2023-03-09 10:51,7.22,45.12,M,4.60,0.00
NYC,2023-03-09 11:51,8.33,41.99,M,5.75,0.00
NYC,2023-03-09 12:51,10.00,39.14,M,6.90,0.00
NYC,2023-03-09 13:51,10.56,37.57,30.00,6.90,0.00
NYC,2023-03-09 14:51,10.56,37.57,30.00,9.20,0.00
NYC,2023-03-09 15:51,9.44,40.77,30.00,10.35,0.00
NYC,2023-03-09 16:51,8.33,43.95,30.00,13.80,0.00
NYC,2023-03-09 17:51,7.22,43.46,40.00,9.20,0.00
NYC,2023-03-09 18:51,7.22,41.50,M,6.90,0.00
NYC,2023-03-09 19:51,6.11,44.80,20.00,8.05,0.00
NYC,2023-03-09 20:51,5.56,46.37,M,5.75,0.00
NYC,2023-03-09 21:51,4.44,52.88,M,3.45,0.00
NYC,2023-03-09 22:51,3.89,54.77,350.00,5.75,0.00
NYC,2023-03-09 23:51,3.89,54.77,20.00,6.90,0.00
NYC,2023-03-10 00:51,3.33,57.18,M,5.75,0.00
NYC,2023-03-10 01:51,2.78,59.24,30.00,5.75,0.00
NYC,2023-03-10 02:51,2.22,61.62,M,3.45,0.00
NYC,2023-03-10 03:51,2.22,61.62,M,3.45,0.00
NYC,2023-03-10 04:51,1.67,66.31,30.00,5.75,0.00
NYC,2023-03-10 05:51,2.22,61.62,20.00,4.60,0.00
NYC,2023-03-10 06:46,2.00,64.46,M,3.45,0.00
NYC,2023-03-10 06:51,2.22,61.62,M,3.45,0.00
NYC,2023-03-10 07:51,2.78,59.24,40.00,4.60,0.00
NYC,2023-03-10 08:51,3.89,56.86,M,5.75,0.00
NYC,2023-03-10 09:51,5.00,55.07,50.00,4.60,0.00
NYC,2023-03-10 10:41,5.56,57.08,100.00,4.60,0.00
NYC,2023-03-10 10:51,6.11,57.21,M,4.60,0.00
NYC,2023-03-10 11:51,7.22,53.00,M,4.60,0.00
NYC,2023-03-10 12:51,7.22,57.50,0.00,0.00,0.00
NYC,2023-03-10 13:51,7.22,60.11,M,3.45,0.00
NYC,2023-03-10 14:51,7.22,57.50,M,M,0.00
NYC,2023-03-10 15:51,7.22,53.00,0.00,0.00,0.00
NYC,2023-03-10 16:51,6.67,54.85,120.00,5.75,0.00
NYC,2023-03-10 17:51,6.11,64.88,0.00,0.00,T
NYC,2023-03-10 18:44,6.11,67.54,M,5.75,T
NYC,2023-03-10 18:51,6.11,70.30,120.00,4.60,T
NYC,2023-03-10 19:29,5.56,76.04,130.00,4.60,0.25
NYC,2023-03-10 19:51,5.56,81.98,110.00,8.05,1.02
NYC,2023-03-10 20:51,5.00,88.62,M,M,1.78
NYC,2023-03-10 21:02,5.00,92.52,0.00,0.00,0.51
NYC,2023-03-10 21:21,5.00,88.62,0.00,0.00,1.27
NYC,2023-03-10 21:51,5.56,84.93,0.00,0.00,2.54
NYC,2023-03-10 22:36,5.56,88.67,M,3.45,1.52
NYC,2023-03-10 22:51,5.56,88.67,M,3.45,1.78
NYC,2023-03-10 23:06,5.56,88.67,50.00,3.45,0.76
NYC,2023-03-10 23:16,5.56,88.67,0.00,0.00,1.02
NYC,2023-03-10 23:33,5.56,89.01,M,4.60,1.52
NYC,2023-03-10 23:39,5.56,88.67,M,3.45,1.78
NYC,2023-03-10 23:46,6.00,86.99,70.00,5.75,1.78
NYC,2023-03-10 23:51,5.56,88.67,50.00,4.60,2.03
