station,valid,tmpc,relh,drct,sped,p01m
NYC,2022-06-01 22:51,16.11,96.85,120.00,5.75,4.57
NYC,2022-06-01 23:13,16.11,96.85,M,5.75,2.03
NYC,2022-06-01 23:20,16.11,93.12,M,3.45,2.29
NYC,2022-06-01 23:51,16.11,96.85,M,M,2.29
NYC,2022-06-02 00:51,16.67,93.16,0.00,0.00,T
NYC,2022-06-02 01:51,17.22,93.18,0.00,0.00,0.00
NYC,2022-06-02 02:11,17.22,93.18,0.00,0.00,0.00
NYC,2022-06-02 02:27,16.67,96.18,M,3.45,0.00
NYC,2022-06-02 02:44,16.67,96.18,250.00,8.05,0.00
NYC,2022-06-02 02:49,17.00,93.83,M,3.45,0.00
NYC,2022-06-02 02:51,16.67,96.18,240.00,4.60,0.00
NYC,2022-06-02 03:16,16.67,96.18,M,4.60,T
NYC,2022-06-02 03:22,16.67,96.18,0.00,0.00,T
NYC,2022-06-02 03:31,16.67,96.18,0.00,0.00,T
NYC,2022-06-02 03:39,16.67,96.18,330.00,3.45,T
NYC,2022-06-02 03:51,16.67,96.18,320.00,4.60,T
NYC,2022-06-02 04:02,17.22,93.18,280.00,5.75,T
NYC,2022-06-02 04:40,17.22,93.18,240.00,3.45,T
NYC,2022-06-02 04:42,17.22,96.88,0.00,0.00,T
NYC,2022-06-02 04:51,17.22,96.88,M,4.60,T
NYC,2022-06-02 04:53,17.22,96.88,270.00,5.75,0.00
NYC,2022-06-02 05:01,17.22,96.88,M,5.75,0.00
NYC,2022-06-02 05:19,17.22,96.88,M,5.75,0.00
NYC,2022-06-02 05:51,17.22,96.88,260.00,4.60,0.00
NYC,2022-06-02 06:51,17.78,96.55,M,3.45,0.00
NYC,2022-06-02 07:51,18.89,93.26,M,4.60,0.00
NYC,2022-06-02 08:51,19.44,90.40,M,4.60,0.00
NYC,2022-06-02 09:51,19.44,90.40,M,3.45,0.00
NYC,2022-06-02 10:51,21.67,80.78,0.00,0.00,0.00
NYC,2022-06-02 11:51,23.89,68.64,0.00,0.00,0.00
NYC,2022-06-02 12:51,25.00,71.03,M,3.45,0.00
NYC,2022-06-02 13:37,25.00,66.27,0.00,0.00,0.00
NYC,2022-06-02 13:51,26.11,62.03,0.00,0.00,0.00
NYC,2022-06-02 14:01,25.56,66.39,0.00,0.00,0.00
NYC,2022-06-02 14:51,25.00,68.85,0.00,0.00,0.00
NYC,2022-06-02 15:51,25.56,63.90,0.00,0.00,0.00
NYC,2022-06-02 16:29,21.11,83.86,340.00,6.90,T
NYC,2022-06-02 16:35,21.11,83.86,M,5.75,T
NYC,2022-06-02 16:43,20.56,89.86,M,M,3.05
NYC,2022-06-02 16:49,20.00,93.97,M,4.60,4.57
NYC,2022-06-02 16:51,20.00,96.28,0.00,0.00,5.08
NYC,2022-06-02 16:58,20.00,96.28,360.00,4.60,2.54
NYC,2022-06-02 17:16,20.56,92.71,0.00,0.00,6.35
NYC,2022-06-02 17:20,20.56,96.29,80.00,3.45,6.35
NYC,2022-06-02 17:51,21.11,96.97,0.00,0.00,6.35
NYC,2022-06-02 18:08,21.11,96.97,M,3.45,0.00
NYC,2022-06-02 18:27,20.56,96.29,70.00,8.05,T
NYC,2022-06-02 18:36,20.00,96.28,90.00,6.90,T
NYC,2022-06-02 18:51,19.44,96.93,60.00,8.05,T
NYC,2022-06-02 19:10,19.44,96.93,60.00,8.05,T
NYC,2022-06-02 19:29,19.44,96.93,60.00,4.60,T
NYC,2022-06-02 19:40,19.44,96.93,M,4.60,T
NYC,2022-06-02 19:51,19.44,96.93,60.00,8.05,T
NYC,2022-06-02 19:56,19.44,96.93,70.00,4.60,0.00
NYC,2022-06-02 20:04,19.44,96.93,M,4.60,0.00
NYC,2022-06-02 20:10,19.44,96.93,0.00,0.00,0.00
NYC,2022-06-02 20:18,19.44,96.59,90.00,5.75,0.00
NYC,2022-06-02 20:20,19.44,96.93,M,3.45,0.00
NYC,2022-06-02 20:29,19.44,96.93,0.00,0.00,0.00
NYC,2022-06-02 20:48,19.00,100.00,50.00,3.45,0.00
NYC,2022-06-02 20:49,19.44,96.93,50.00,4.60,0.00
NYC,2022-06-02 20:59,19.44,96.93,60.00,4.60,0.00
NYC,2022-06-02 21:06,19.44,96.93,60.00,3.45,0.00
NYC,2022-06-02 21:24,19.44,93.29,70.00,4.60,0.00
NYC,2022-06-02 21:27,19.44,93.29,M,3.45,0.00
NYC,2022-06-02 21:41,19.44,93.29,M,4.60,0.00
NYC,2022-06-02 21:49,19.00,100.00,80.00,5.75,0.00
NYC,2022-06-02 21:51,19.44,96.93,M,6.90,0.00
NYC,2022-06-02 22:14,19.44,96.93,60.00,5.75,0.00
NYC,2022-06-02 22:51,19.44,93.29,100.00,4.60,0.00
NYC,2022-06-02 23:09,19.44,93.29,50.00,3.45,0.00
NYC,2022-06-02 23:51,18.89,96.24,0.00,0.00,0.00
NYC,2022-06-03 00:14,18.89,96.24,90.00,3.45,0.00
NYC,2022-06-03 00:28,18.89,96.24,0.00,0.00,0.00
NYC,2022-06-03 00:51,18.89,93.26,70.00,6.90,0.00
NYC,2022-06-03 00:54,18.89,93.26,70.00,4.60,0.00
NYC,2022-06-03 01:49,19.00,93.92,50.00,4.60,0.00
NYC,2022-06-03 01:51,18.89,93.26,40.00,4.60,0.00
NYC,2022-06-03 02:04,18.89,96.24,60.00,5.75,0.00
NYC,2022-06-03 02:24,18.89,93.26,60.00,6.90,T
NYC,2022-06-03 02:35,18.89,93.26,M,3.45,T
NYC,2022-06-03 02:43,18.89,93.26,M,3.45,T
NYC,2022-06-03 02:51,18.89,93.26,50.00,6.90,T
NYC,2022-06-03 03:17,18.33,93.56,M,3.45,0.00
NYC,2022-06-03 03:28,18.33,93.56,50.00,4.60,0.00
NYC,2022-06-03 03:43,17.78,96.55,60.00,4.60,0.00
NYC,2022-06-03 03:51,17.78,96.55,M,3.45,0.00
NYC,2022-06-03 04:36,17.22,96.88,80.00,4.60,0.00
NYC,2022-06-03 04:51,17.22,96.88,M,5.75,0.00
NYC,2022-06-03 04:59,17.22,96.88,70.00,5.75,0.00
NYC,2022-06-03 05:51,17.22,93.18,60.00,6.90,0.00
NYC,2022-06-03 06:51,17.22,93.18,60.00,5.75,0.00
NYC,2022-06-03 07:12,16.67,96.18,90.00,4.60,0.00
NYC,2022-06-03 07:51,17.22,93.18,50.00,4.60,0.00
NYC,2022-06-03 08:51,17.78,89.97,M,3.45,0.00
NYC,2022-06-03 09:51,17.78,89.97,100.00,3.45,0.00
NYC,2022-06-03 10:01,18.33,87.18,60.00,4.60,0.00
NYC,2022-06-03 10:51,18.89,81.27,M,4.60,0.00
NYC,2022-06-03 11:51,20.56,75.40,40.00,4.60,0.00
NYC,2022-06-03 12:51,23.33,66.61,100.00,5.75,0.00
NYC,2022-06-03 13:51,23.33,71.21,M,4.60,0.00
NYC,2022-06-03 14:51,23.89,68.64,M,3.45,0.00
NYC,2022-06-03 15:51,22.78,70.87,M,3.45,0.00
NYC,2022-06-03 16:51,22.78,70.87,M,5.75,0.00
NYC,2022-06-03 17:51,22.22,71.02,0.00,0.00,0.00
NYC,2022-06-03 18:51,22.78,66.04,0.00,0.00,0.00
NYC,2022-06-03 19:51,22.78,57.23,0.00,0.00,0.00
NYC,2022-06-03 20:51,21.67,54.73,280.00,3.45,0.00
NYC,2022-06-03 21:51,22.78,38.11,290.00,4.60,0.00
NYC,2022-06-03 22:51,21.11,47.06,0.00,0.00,0.00
NYC,2022-06-03 23:51,20.56,45.02,0.00,0.00,0.00
NYC,2022-06-04 00:51,19.44,54.54,0.00,0.00,0.00
NYC,2022-06-04 01:51,19.44,50.62,330.00,3.45,0.00
NYC,2022-06-04 02:51,17.78,55.99,0.00,0.00,0.00
NYC,2022-06-04 03:51,17.78,55.99,300.00,3.45,0.00
NYC,2022-06-04 04:51,17.78,57.91,0.00,0.00,0.00
NYC,2022-06-04 05:51,16.11,67.06,0.00,0.00,0.00
NYC,2022-06-04 06:51,17.22,67.29,310.00,3.45,0.00
NYC,2022-06-04 07:51,18.33,62.96,0.00,0.00,0.00
NYC,2022-06-04 08:51,20.56,52.67,0.00,0.00,0.00
NYC,2022-06-04 09:51,22.22,37.96,0.00,0.00,0.00
NYC,2022-06-04 10:51,22.78,41.10,M,4.60,0.00
NYC,2022-06-04 11:51,24.44,43.28,M,3.45,0.00
NYC,2022-06-04 12:51,25.00,37.19,M,3.45,0.00
NYC,2022-06-04 13:51,26.67,32.46,0.00,0.00,0.00
NYC,2022-06-04 14:51,26.67,34.98,M,3.45,0.00
NYC,2022-06-04 15:51,24.44,48.30,M,3.45,0.00
NYC,2022-06-04 16:51,23.89,46.44,M,5.75,0.00
NYC,2022-06-04 17:51,23.33,49.79,M,4.60,0.00
NYC,2022-06-04 18:51,23.33,46.27,0.00,0.00,0.00
NYC,2022-06-04 19:51,22.22,59.20,0.00,0.00,0.00
NYC,2022-06-04 20:51,21.11,68.09,0.00,0.00,0.00
NYC,2022-06-04 21:51,20.56,65.35,0.00,0.00,0.00
NYC,2022-06-04 22:51,22.22,30.12,M,3.45,0.00
NYC,2022-06-04 23:51,21.11,28.65,M,4.60,0.00
NYC,2022-06-05 00:51,20.00,26.15,M,5.75,0.00
NYC,2022-06-05 01:51,18.89,30.37,50.00,8.05,0.00
NYC,2022-06-05 02:51,17.78,38.00,M,5.75,0.00
NYC,2022-06-05 03:51,16.67,37.69,M,5.75,0.00
NYC,2022-06-05 04:51,14.44,49.26,40.00,3.45,0.00
NYC,2022-06-05 05:51,14.44,47.18,0.00,0.00,0.00
NYC,2022-06-05 06:51,15.00,55.28,60.00,3.45,0.00
NYC,2022-06-05 07:51,16.67,45.84,0.00,0.00,0.00
NYC,2022-06-05 08:51,18.33,39.82,M,3.45,0.00
NYC,2022-06-05 09:51,19.44,34.35,0.00,0.00,0.00
NYC,2022-06-05 10:51,20.00,28.34,M,6.90,0.00
NYC,2022-06-05 11:51,21.67,26.63,360.00,8.05,0.00
NYC,2022-06-05 12:51,22.78,27.89,M,4.60,0.00
NYC,2022-06-05 13:51,23.33,26.12,M,5.75,0.00
NYC,2022-06-05 14:51,24.44,26.42,M,4.60,0.00
NYC,2022-06-05 15:51,23.33,31.86,M,3.45,0.00
NYC,2022-06-05 16:51,23.33,32.98,M,M,0.00
NYC,2022-06-05 17:51,22.78,35.46,0.00,0.00,0.00
NYC,2022-06-05 18:51,21.67,35.02,M,5.75,0.00
NYC,2022-06-05 19:51,20.56,38.82,M,5.75,0.00
NYC,2022-06-05 20:51,19.44,40.45,0.00,0.00,0.00
NYC,2022-06-05 21:51,18.89,41.73,130.00,3.45,0.00
NYC,2022-06-05 22:51,18.89,41.73,0.00,0.00,0.00
NYC,2022-06-05 23:51,18.33,43.36,230.00,4.60,0.00
NYC,2022-06-06 00:51,18.33,43.36,0.00,0.00,0.00
NYC,2022-06-06 01:51,18.33,39.82,M,4.60,0.00
NYC,2022-06-06 02:51,18.33,36.82,270.00,3.45,0.00
NYC,2022-06-06 03:51,17.78,34.02,250.00,3.45,0.00
NYC,2022-06-06 04:51,17.78,41.09,0.00,0.00,0.00
NYC,2022-06-06 05:51,17.78,46.32,290.00,3.45,0.00
NYC,2022-06-06 06:51,17.78,51.93,290.00,3.45,0.00
NYC,2022-06-06 07:51,18.89,50.10,0.00,0.00,0.00
NYC,2022-06-06 08:51,20.56,43.52,0.00,0.00,0.00
NYC,2022-06-06 09:51,21.67,42.05,M,3.45,0.00
NYC,2022-06-06 10:51,23.33,34.40,290.00,3.45,0.00
NYC,2022-06-06 11:51,25.56,29.91,230.00,6.90,0.00
NYC,2022-06-06 12:51,26.11,31.21,M,3.45,0.00
NYC,2022-06-06 13:51,26.11,30.05,230.00,4.60,0.00
NYC,2022-06-06 14:51,26.67,28.01,0.00,0.00,0.00
NYC,2022-06-06 15:51,26.11,32.29,M,3.45,0.00
NYC,2022-06-06 16:51,24.44,34.58,M,6.90,0.00
NYC,2022-06-06 17:51,23.33,38.26,M,5.75,0.00
NYC,2022-06-06 18:51,22.78,36.70,M,5.75,0.00
NYC,2022-06-06 19:51,22.22,36.68,190.00,8.05,0.00
NYC,2022-06-06 20:51,21.67,39.13,M,4.60,0.00
NYC,2022-06-06 21:51,21.11,47.06,M,5.75,0.00
NYC,2022-06-06 22:51,21.11,40.63,220.00,10.35,0.00
NYC,2022-06-06 23:51,20.00,45.19,M,5.75,0.00
NYC,2022-06-07 00:51,19.44,43.67,M,M,0.00
NYC,2022-06-07 01:51,18.89,43.20,M,5.75,0.00
NYC,2022-06-07 02:51,18.89,46.62,M,5.75,0.00
NYC,2022-06-07 03:51,17.78,49.99,M,4.60,0.00
NYC,2022-06-07 04:51,17.22,53.78,250.00,3.45,0.00
NYC,2022-06-07 05:51,17.22,55.64,0.00,0.00,0.00
NYC,2022-06-07 06:51,18.33,65.56,M,4.60,0.00
NYC,2022-06-07 07:51,19.44,67.74,200.00,8.05,0.00
NYC,2022-06-07 08:51,20.56,67.50,M,4.60,0.00
NYC,2022-06-07 09:51,21.67,65.58,0.00,0.00,0.00
NYC,2022-06-07 10:51,22.78,61.50,M,M,0.00
NYC,2022-06-07 11:51,22.78,61.50,M,6.90,0.00
NYC,2022-06-07 12:51,24.44,58.04,M,M,0.00
NYC,2022-06-07 13:51,25.00,55.95,M,M,0.00
NYC,2022-06-07 14:51,23.33,59.46,160.00,8.05,0.00
NYC,2022-06-07 15:51,23.33,59.66,160.00,9.20,0.00
NYC,2022-06-07 16:51,21.67,65.58,M,5.75,0.00
NYC,2022-06-07 17:51,21.11,70.81,M,5.75,T
NYC,2022-06-07 18:51,21.11,70.81,M,5.75,0.00
NYC,2022-06-07 19:51,20.56,73.03,160.00,9.20,0.00
NYC,2022-06-07 20:51,20.56,73.03,M,6.90,T
NYC,2022-06-07 21:51,18.89,90.05,M,5.75,0.76
NYC,2022-06-07 22:51,18.33,93.56,M,4.60,0.51
NYC,2022-06-07 23:51,18.89,90.05,170.00,8.05,T
NYC,2022-06-08 00:36,18.89,93.26,M,4.60,0.25
NYC,2022-06-08 00:51,18.89,93.26,M,M,0.76
NYC,2022-06-08 01:49,19.00,93.92,M,3.45,T
NYC,2022-06-08 01:51,18.89,96.24,M,M,T
NYC,2022-06-08 02:51,19.44,93.29,M,4.60,0.51
NYC,2022-06-08 03:51,20.00,93.32,M,3.45,T
NYC,2022-06-08 04:51,20.00,96.28,M,4.60,0.25
NYC,2022-06-08 05:51,20.00,96.61,230.00,6.90,0.00
NYC,2022-06-08 06:51,20.56,92.71,240.00,8.05,0.00
NYC,2022-06-08 07:03,21.11,89.90,M,3.45,0.00
NYC,2022-06-08 07:13,21.11,90.21,M,M,0.00
NYC,2022-06-08 07:22,21.11,90.21,290.00,6.90,0.00
NYC,2022-06-08 07:43,21.11,90.21,0.00,0.00,0.00
NYC,2022-06-08 07:51,21.67,89.94,280.00,3.45,0.00
NYC,2022-06-08 08:51,22.22,81.41,M,5.75,0.00
NYC,2022-06-08 09:51,23.33,66.61,300.00,4.60,0.00
NYC,2022-06-08 10:51,24.44,59.92,M,4.60,0.00
NYC,2022-06-08 11:51,25.56,55.71,M,M,0.00
NYC,2022-06-08 12:51,26.11,52.38,M,5.75,0.00
NYC,2022-06-08 13:51,26.67,48.58,240.00,6.90,0.00
NYC,2022-06-08 14:51,27.22,40.83,M,4.60,0.00
NYC,2022-06-08 15:51,26.67,37.67,M,5.75,0.00
NYC,2022-06-08 16:51,27.22,36.58,M,4.60,0.00
NYC,2022-06-08 17:51,26.67,39.23,0.00,0.00,0.00
NYC,2022-06-08 18:51,27.22,31.52,290.00,4.60,0.00
NYC,2022-06-08 19:51,25.56,35.86,280.00,4.60,0.00
NYC,2022-06-08 20:51,24.44,48.30,0.00,0.00,0.00
NYC,2022-06-08 21:51,23.33,76.36,M,3.45,0.00
NYC,2022-06-08 22:51,22.78,78.70,M,3.45,0.00
NYC,2022-06-08 23:51,22.22,83.99,130.00,6.90,0.00
NYC,2022-06-09 00:49,22.00,83.09,M,4.60,0.00
NYC,2022-06-09 00:51,21.67,86.59,M,3.45,0.00
NYC,2022-06-09 01:06,21.67,86.59,M,4.60,0.00
NYC,2022-06-09 01:49,21.00,88.34,140.00,3.45,0.51
NYC,2022-06-09 01:51,21.11,89.90,0.00,0.00,0.76
NYC,2022-06-09 02:06,21.11,93.37,M,3.45,1.27
NYC,2022-06-09 02:33,21.11,93.37,0.00,0.00,2.79
NYC,2022-06-09 02:41,21.11,93.37,0.00,0.00,5.08
NYC,2022-06-09 02:49,21.00,94.01,0.00,0.00,5.59
NYC,2022-06-09 02:51,21.11,93.37,0.00,0.00,5.59
NYC,2022-06-09 03:07,21.11,93.37,130.00,6.90,0.25
NYC,2022-06-09 03:28,20.56,96.29,130.00,3.45,1.52
NYC,2022-06-09 03:36,20.56,96.29,130.00,6.90,1.78
NYC,2022-06-09 03:51,20.56,96.29,M,3.45,1.78
NYC,2022-06-09 03:59,20.56,96.29,M,M,T
NYC,2022-06-09 04:09,20.56,96.29,M,5.75,T
NYC,2022-06-09 04:28,20.56,92.71,M,4.60,0.25
NYC,2022-06-09 04:48,21.00,88.34,M,4.60,1.27
NYC,2022-06-09 04:51,20.56,92.71,M,4.60,1.78
NYC,2022-06-09 05:23,20.56,92.71,M,5.75,8.89
NYC,2022-06-09 05:31,20.56,92.71,M,M,9.40
NYC,2022-06-09 05:38,20.56,92.71,M,3.45,9.65
NYC,2022-06-09 05:51,20.56,96.29,M,5.75,9.91
NYC,2022-06-09 05:58,21.11,93.37,M,6.90,0.51
NYC,2022-06-09 06:04,21.11,93.37,M,M,0.76
NYC,2022-06-09 06:22,21.11,96.97,190.00,5.75,1.27
NYC,2022-06-09 06:36,21.11,93.37,M,5.75,1.27
NYC,2022-06-09 06:51,21.11,93.37,0.00,0.00,1.27
NYC,2022-06-09 07:51,21.11,93.37,M,M,T
NYC,2022-06-09 08:51,21.67,93.40,M,4.60,0.00
NYC,2022-06-09 09:29,22.22,87.24,240.00,10.35,0.00
NYC,2022-06-09 09:36,22.78,81.20,240.00,10.35,0.00
NYC,2022-06-09 09:51,23.33,78.77,240.00,8.05,0.00
NYC,2022-06-09 10:51,24.44,68.73,270.00,10.35,0.00
NYC,2022-06-09 11:51,25.56,59.78,240.00,8.05,0.00
NYC,2022-06-09 12:51,26.67,48.58,270.00,9.20,0.00
NYC,2022-06-09 13:51,26.67,46.70,280.00,11.50,0.00
NYC,2022-06-09 14:51,25.56,48.28,280.00,8.05,0.00
NYC,2022-06-09 15:51,25.00,55.95,M,M,0.00
NYC,2022-06-09 16:51,25.00,48.12,300.00,8.05,0.00
NYC,2022-06-09 17:51,25.56,43.30,300.00,11.50,0.00
NYC,2022-06-09 18:51,24.44,43.28,320.00,9.20,0.00
NYC,2022-06-09 19:51,23.33,46.27,M,6.90,0.00
NYC,2022-06-09 20:51,22.22,49.33,M,5.75,0.00
NYC,2022-06-09 21:51,21.67,50.86,310.00,9.20,0.00
NYC,2022-06-09 22:51,21.11,51.07,310.00,9.20,0.00
NYC,2022-06-09 23:51,19.44,52.35,310.00,10.35,0.00
NYC,2022-06-10 00:51,18.89,54.01,M,4.60,0.00
NYC,2022-06-10 01:51,18.33,58.47,280.00,8.05,0.00
NYC,2022-06-10 02:51,17.78,60.34,M,3.45,0.00
NYC,2022-06-10 03:51,17.22,62.49,280.00,4.60,0.00
NYC,2022-06-10 04:51,17.22,62.49,280.00,4.60,0.00
NYC,2022-06-10 05:51,17.22,65.09,M,3.45,0.00
NYC,2022-06-10 06:51,17.22,67.29,290.00,5.75,0.00
NYC,2022-06-10 07:51,18.33,62.96,280.00,8.05,0.00
NYC,2022-06-10 08:51,18.89,58.62,M,4.60,0.00
NYC,2022-06-10 09:51,20.56,50.56,M,4.60,0.00
NYC,2022-06-10 10:51,21.67,47.23,M,M,0.00
NYC,2022-06-10 11:51,23.33,42.97,M,6.90,0.00
NYC,2022-06-10 12:51,23.89,39.75,M,6.90,0.00
NYC,2022-06-10 13:51,24.44,37.29,270.00,9.20,0.00
NYC,2022-06-10 14:51,24.44,34.58,250.00,8.05,0.00
NYC,2022-06-10 15:28,24.44,37.29,M,5.75,0.00
NYC,2022-06-10 15:40,24.44,35.78,290.00,10.35,0.00
NYC,2022-06-10 15:51,24.44,33.30,300.00,8.05,0.00
NYC,2022-06-10 16:51,24.44,37.29,260.00,10.35,0.00
NYC,2022-06-10 17:51,24.44,32.17,300.00,5.75,0.00
NYC,2022-06-10 18:51,23.89,36.87,270.00,4.60,0.00
NYC,2022-06-10 19:51,23.89,35.64,280.00,4.60,0.00
NYC,2022-06-10 20:51,23.33,38.26,280.00,5.75,0.00
NYC,2022-06-10 21:51,23.33,38.26,0.00,0.00,0.00
NYC,2022-06-10 22:51,22.78,41.10,0.00,0.00,0.00
NYC,2022-06-10 23:51,22.22,40.79,240.00,4.60,0.00
NYC,2022-06-11 00:51,22.78,39.43,240.00,3.45,0.00
NYC,2022-06-11 01:51,22.22,43.97,0.00,0.00,0.00
NYC,2022-06-11 02:51,21.67,49.20,0.00,0.00,0.00
NYC,2022-06-11 03:51,20.56,52.67,0.00,0.00,0.00
NYC,2022-06-11 04:51,20.00,60.86,0.00,0.00,0.00
NYC,2022-06-11 05:51,19.44,67.74,20.00,3.45,0.00
NYC,2022-06-11 06:51,20.00,56.55,50.00,9.20,0.00
NYC,2022-06-11 07:51,20.56,54.45,M,3.45,0.00
NYC,2022-06-11 08:51,20.56,54.45,50.00,4.60,0.00
NYC,2022-06-11 09:51,21.67,52.96,60.00,4.60,0.00
NYC,2022-06-11 10:51,21.11,60.89,M,3.45,0.00
NYC,2022-06-11 11:51,22.22,56.89,M,3.45,0.00
NYC,2022-06-11 12:51,21.67,61.04,0.00,0.00,0.00
NYC,2022-06-11 13:51,22.78,51.33,50.00,5.75,T
NYC,2022-06-11 14:51,22.22,49.33,60.00,5.75,0.00
NYC,2022-06-11 15:51,21.11,60.89,0.00,0.00,0.00
NYC,2022-06-11 16:51,21.11,68.09,M,3.45,0.00
NYC,2022-06-11 17:51,21.11,60.89,0.00,0.00,0.00
NYC,2022-06-11 18:51,21.67,56.77,M,3.45,0.00
NYC,2022-06-11 19:51,21.67,52.96,M,3.45,0.00
NYC,2022-06-11 20:51,21.11,52.80,0.00,0.00,0.00
NYC,2022-06-11 21:51,21.11,49.03,M,4.60,0.00
NYC,2022-06-11 22:51,20.00,60.86,220.00,5.75,0.00
NYC,2022-06-11 23:51,19.44,67.74,210.00,5.75,0.00
NYC,2022-06-12 00:51,18.89,69.88,M,6.90,0.00
NYC,2022-06-12 01:51,18.89,69.88,240.00,8.05,0.00
NYC,2022-06-12 02:51,18.33,72.61,0.00,0.00,0.00
NYC,2022-06-12 03:51,18.33,72.61,0.00,0.00,0.00
NYC,2022-06-12 04:51,18.89,67.64,0.00,0.00,0.00
NYC,2022-06-12 05:51,18.89,67.64,0.00,0.00,0.00
NYC,2022-06-12 06:51,18.89,72.72,0.00,0.00,0.00
NYC,2022-06-12 07:51,18.89,78.14,M,3.45,T
NYC,2022-06-12 08:26,17.78,87.14,M,3.45,0.25
NYC,2022-06-12 08:34,17.78,87.14,0.00,0.00,0.25
NYC,2022-06-12 08:51,17.78,89.97,170.00,4.60,0.25
NYC,2022-06-12 09:51,17.78,87.14,0.00,0.00,0.25
NYC,2022-06-12 10:08,17.78,87.14,M,3.45,0.00
NYC,2022-06-12 10:16,17.78,87.14,0.00,0.00,T
NYC,2022-06-12 10:26,18.33,87.18,M,M,T
NYC,2022-06-12 10:38,18.33,87.18,0.00,0.00,T
NYC,2022-06-12 10:51,18.33,90.64,M,3.45,T
NYC,2022-06-12 11:16,18.33,87.18,0.00,0.00,0.25
NYC,2022-06-12 11:51,18.33,90.64,M,4.60,0.25
NYC,2022-06-12 12:51,19.44,87.28,0.00,0.00,0.25
NYC,2022-06-12 13:28,19.44,87.28,M,3.45,0.00
NYC,2022-06-12 13:51,20.56,80.92,M,5.75,0.00
NYC,2022-06-12 14:21,21.11,78.46,M,5.75,0.00
NYC,2022-06-12 14:49,22.00,73.27,130.00,9.20,0.00
NYC,2022-06-12 14:51,22.22,71.02,M,6.90,0.00
NYC,2022-06-12 15:51,20.56,78.39,M,5.75,0.00
NYC,2022-06-12 16:38,21.67,75.58,M,6.90,0.00
NYC,2022-06-12 16:51,22.22,73.31,M,6.90,0.00
NYC,2022-06-12 17:51,21.67,78.28,M,4.60,0.00
NYC,2022-06-12 18:51,21.11,81.27,M,M,0.00
NYC,2022-06-12 19:51,21.11,83.86,M,3.45,0.00
NYC,2022-06-12 20:51,20.56,83.81,0.00,0.00,0.00
NYC,2022-06-12 21:51,20.56,83.81,0.00,0.00,0.00
NYC,2022-06-12 22:51,21.11,81.27,M,3.45,0.00
NYC,2022-06-12 23:51,20.56,86.48,0.00,0.00,T
NYC,2022-06-13 00:51,20.56,86.48,0.00,0.00,T
NYC,2022-06-13 01:51,20.00,93.32,M,4.60,0.25
NYC,2022-06-13 02:03,20.00,93.32,230.00,8.05,0.00
NYC,2022-06-13 02:15,20.56,89.86,230.00,5.75,0.00
NYC,2022-06-13 02:37,20.56,89.86,M,4.60,0.00
NYC,2022-06-13 02:51,20.56,89.86,M,4.60,0.00
NYC,2022-06-13 03:03,20.56,89.86,0.00,0.00,0.00
NYC,2022-06-13 03:49,21.00,88.34,260.00,3.45,0.00
NYC,2022-06-13 03:51,20.56,89.86,0.00,0.00,0.00
NYC,2022-06-13 04:51,20.56,89.86,280.00,4.60,0.00
NYC,2022-06-13 05:51,20.56,89.86,0.00,0.00,0.00
NYC,2022-06-13 06:51,21.11,87.14,0.00,0.00,0.00
NYC,2022-06-13 07:51,22.22,81.41,0.00,0.00,0.00
NYC,2022-06-13 08:51,23.89,73.59,0.00,0.00,0.00
NYC,2022-06-13 09:51,24.44,73.68,0.00,0.00,0.00
NYC,2022-06-13 10:51,26.11,62.03,M,3.45,0.00
NYC,2022-06-13 11:51,27.22,58.10,0.00,0.00,0.00
NYC,2022-06-13 12:51,27.22,56.30,M,3.45,0.00
NYC,2022-06-13 13:51,27.22,60.37,0.00,0.00,0.00
NYC,2022-06-13 14:51,28.33,56.75,M,3.45,0.00
NYC,2022-06-13 15:51,28.33,54.62,M,3.45,0.00
NYC,2022-06-13 16:51,28.33,56.75,0.00,0.00,0.00
NYC,2022-06-13 17:51,29.44,46.42,M,M,0.00
NYC,2022-06-13 18:51,28.89,45.96,310.00,9.20,0.00
NYC,2022-06-13 19:51,27.78,49.03,M,5.75,0.00
NYC,2022-06-13 20:51,27.22,40.83,M,3.45,0.00
NYC,2022-06-13 21:51,26.11,42.03,0.00,0.00,0.00
NYC,2022-06-13 22:51,25.56,34.67,0.00,0.00,0.00
NYC,2022-06-13 23:51,23.89,35.64,M,3.45,0.00
NYC,2022-06-14 00:51,23.33,35.60,10.00,4.60,0.00
NYC,2022-06-14 01:51,23.33,35.60,10.00,3.45,0.00
NYC,2022-06-14 02:51,22.22,43.97,M,5.75,0.00
NYC,2022-06-14 03:51,21.67,43.83,M,3.45,0.00
NYC,2022-06-14 04:51,21.11,49.03,40.00,8.05,0.00
NYC,2022-06-14 05:51,20.56,50.56,M,4.60,0.00
NYC,2022-06-14 06:51,20.56,48.53,M,5.75,0.00
NYC,2022-06-14 07:51,20.00,54.70,M,4.60,0.00
NYC,2022-06-14 08:51,20.56,54.45,0.00,0.00,0.00
NYC,2022-06-14 09:51,21.67,52.96,M,4.60,0.00
NYC,2022-06-14 10:51,22.22,53.09,M,4.60,0.00
NYC,2022-06-14 11:51,23.33,49.79,M,3.45,0.00
NYC,2022-06-14 12:51,23.89,44.59,0.00,0.00,0.00
NYC,2022-06-14 13:51,25.56,37.36,50.00,4.60,0.00
